score,num_edges,density,feedforward_ratio,mean_edge_corr,lat_window_start,lat_window_end,conn_window_start,conn_window_end,conn_bin_size,corr_thresh,min_lat_diff,session
0.18517989070609286,2,0.022222222222222223,0.0,0.32257388888342703,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.3,0.01,CIP_2
0.18440028217878948,2,0.01282051282051282,0.0,0.3544860756931496,0.0,0.2,0.0,0.2,0.2,0.3,0.01,V3A_2
0.18440028217878948,2,0.01282051282051282,0.0,0.3544860756931496,0.0,0.2,0.0,0.2,0.2,0.3,0.005,V3A_2
0.18296706244828714,1,0.011111111111111112,0.0,0.35577595079229546,0.0,0.2,0.0,0.1,0.1,0.3,0.01,CIP_2
0.1806768493492738,1,0.00641025641025641,0.0,0.364465803903573,0.0,0.2,0.0,0.1,0.1,0.3,0.003,V3A_2
0.1806768493492738,1,0.00641025641025641,0.0,0.364465803903573,0.0,0.2,0.0,0.1,0.1,0.3,0.005,V3A_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.01,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.005,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.005,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.003,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.6,0.01,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.003,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.01,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.005,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.15000000000000002,0.10000000000000002,0.4,0.01,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.5,0.003,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.003,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.4,0.005,CIP_2
0.0,0,0.0,0.0,,0.0,0.2,0.0,0.1,0.1,0.3,0.003,V3A_3
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.3,0.01,V3A_4
0.0,0,0.0,0.0,,0.0,0.2,0.05,0.25,0.2,0.6,0.01,V3A_4
