1.000000,0.164711,0.060274,0.063978,0.033195,0.061139
0.164711,1.000000,0.108538,0.131436,0.051190,0.133916
0.060274,0.108538,1.000000,0.229838,0.079080,0.097419
0.063978,0.131436,0.229838,1.000000,0.023386,0.156157
0.033195,0.051190,0.079080,0.023386,1.000000,0.134665
0.061139,0.133916,0.097419,0.156157,0.134665,1.000000
