1.000000,0.130441,0.043768,0.027636,0.185209,0.207175,0.101779,0.144488
0.130441,1.000000,0.108777,0.020459,0.087820,0.066610,-0.032402,-0.019153
0.043768,0.108777,1.000000,0.136161,0.071543,0.027368,0.063321,-0.017774
0.027636,0.020459,0.136161,1.000000,0.014275,-0.038137,0.068950,-0.004397
0.185209,0.087820,0.071543,0.014275,1.000000,0.260627,0.062562,0.154153
0.207175,0.066610,0.027368,-0.038137,0.260627,1.000000,0.076255,0.214514
0.101779,-0.032402,0.063321,0.068950,0.062562,0.076255,1.000000,0.041748
0.144488,-0.019153,-0.017774,-0.004397,0.154153,0.214514,0.041748,1.000000
