1.000000,0.030134,0.050566,-0.010256,0.026130,0.006884,-0.001626
0.030134,1.000000,0.127224,0.092562,0.008872,0.051760,0.129194
0.050566,0.127224,1.000000,0.104965,0.022354,0.046490,0.040347
-0.010256,0.092562,0.104965,1.000000,0.025080,0.096645,0.124864
0.026130,0.008872,0.022354,0.025080,1.000000,0.025098,-0.017878
0.006884,0.051760,0.046490,0.096645,0.025098,1.000000,0.046902
-0.001626,0.129194,0.040347,0.124864,-0.017878,0.046902,1.000000
