1.000000,0.641984,0.436621,-0.032727,-0.034712,0.253644,0.173640,0.563172,0.576262
0.641984,1.000000,0.630211,0.075496,0.105349,0.262364,0.225182,0.502171,0.564978
0.436621,0.630211,1.000000,0.170745,0.267968,0.150533,0.136414,0.303274,0.382942
-0.032727,0.075496,0.170745,1.000000,0.130202,-0.009238,0.007855,-0.098128,-0.035657
-0.034712,0.105349,0.267968,0.130202,1.000000,-0.065774,-0.019784,-0.059050,-0.038230
0.253644,0.262364,0.150533,-0.009238,-0.065774,1.000000,0.108458,0.195874,0.246537
0.173640,0.225182,0.136414,0.007855,-0.019784,0.108458,1.000000,0.120855,0.201830
0.563172,0.502171,0.303274,-0.098128,-0.059050,0.195874,0.120855,1.000000,0.577191
0.576262,0.564978,0.382942,-0.035657,-0.038230,0.246537,0.201830,0.577191,1.000000
